id,institution_id,account_id,user_id,categorie_id,type,plaid_ref,montant,devise,commentaire,destinataire,destinataire_logo,date_emission,date_validation,role_id,nom,prenom,plaind_access,email,financial_profile,monthly_income_base,monthly_income_summer
97,4,3,1,5,debit,4737cf24-be8a-3c78-a72b-482dd9edefbf,28.82,EUR,Pharmacie/Sante,Charpentier,https://via.placeholder.com/100x100.png/00dd88?text=business+sint,2023-07-27 00:00:00,2023-07-27 00:00,1,Admin,Étudiant,,a@a.aa,,,
98,1,2,1,5,debit,1353741e-77cd-324a-ac14-76862d84427e,29.6,EUR,Pharmacie/Sante,Imbert,https://via.placeholder.com/100x100.png/00bbcc?text=business+fugiat,2023-07-13 00:00:00,2023-07-13 00:00,1,Admin,Étudiant,,a@a.aa,,,
99,4,3,1,12,debit,07e5bfd4-bf58-3f5c-8af4-7bc59d81693c,93.36,EUR,Epargne/Urgence,Delahaye,https://via.placeholder.com/100x100.png/004466?text=business+incidunt,2023-07-27 00:00:00,2023-07-27 00:00,1,Admin,Étudiant,,a@a.aa,,,
100,4,3,1,9,debit,9312df0a-f713-3010-9fc6-146e51da9492,48.06,EUR,Livres/Manuels,Pierre SAS,https://via.placeholder.com/100x100.png/003366?text=business+saepe,2023-07-13 00:00:00,2023-07-13 00:00,1,Admin,Étudiant,,a@a.aa,,,
101,4,3,1,5,debit,0f11db7f-252c-3a8d-92cd-49afcd0423ed,19.17,EUR,Pharmacie/Sante,Dubois,https://via.placeholder.com/100x100.png/00ee22?text=business+reprehenderit,2023-07-15 00:00:00,2023-07-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
102,4,3,1,4,debit,fa284abd-4c8b-30d2-8d67-45d413e9b5e0,14.39,EUR,Cinema/Concerts,Bernard SARL,https://via.placeholder.com/100x100.png/001133?text=business+et,2023-07-08 00:00:00,2023-07-08 00:00,1,Admin,Étudiant,,a@a.aa,,,
103,1,2,1,1,debit,91dfcb42-2152-34db-b3ff-456fbc828b84,5.59,EUR,Restaurant U / Cafeteria,Delmas SARL,https://via.placeholder.com/100x100.png/00ff33?text=business+et,2023-07-17 00:00:00,2023-07-17 00:00,1,Admin,Étudiant,,a@a.aa,,,
104,4,3,1,9,debit,49d8afb6-592b-3708-90a5-8ddc8bb5a363,58.74,EUR,Livres/Manuels,Delaunay Roy et Fils,https://via.placeholder.com/100x100.png/000055?text=business+quos,2023-07-13 00:00:00,2023-07-13 00:00,1,Admin,Étudiant,,a@a.aa,,,
105,1,1,1,5,debit,baec2a35-c4b3-3b64-a15f-e48f17518edd,13.53,EUR,Pharmacie/Sante,Teixeira,https://via.placeholder.com/100x100.png/00ee88?text=business+autem,2023-07-06 00:00:00,2023-07-06 00:00,1,Admin,Étudiant,,a@a.aa,,,
106,1,2,1,6,credit,ce18db75-c2ad-35a7-88af-96eab767e3d0,60.0,EUR,Job étudiant - Tutoring,De Oliveira SA,https://via.placeholder.com/100x100.png/00cc33?text=business+voluptatem,2023-08-28 00:00:00,2023-08-28 00:00,1,Admin,Étudiant,,a@a.aa,,,
107,1,1,1,6,credit,7ede9b06-72c4-3bde-bfa5-494765578ccb,450.0,EUR,Job été - Restaurant,David,https://via.placeholder.com/100x100.png/00dd44?text=business+itaque,2023-08-10 00:00:00,2023-08-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
108,4,3,1,2,debit,829f922d-d553-3709-9527-310ddc18653a,420.0,EUR,Loyer colocation,Legendre Gomes et Fils,https://via.placeholder.com/100x100.png/00bb55?text=business+qui,2023-08-01 00:00:00,2023-08-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
109,1,1,1,2,debit,cc055dc0-3667-3335-b9c5-c6793486594b,45.0,EUR,Charges/Eau/Gaz,Maillet SAS,https://via.placeholder.com/100x100.png/002200?text=business+quibusdam,2023-08-05 00:00:00,2023-08-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
110,1,2,1,2,debit,f7adb306-4b02-3cb3-b9b2-4eeb2a2ba306,20.0,EUR,Internet WiFi,Charpentier,https://via.placeholder.com/100x100.png/0011dd?text=business+aut,2023-08-15 00:00:00,2023-08-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
111,5,4,1,13,debit,3d3fa924-d8e5-3d25-9553-57a8cccf190e,15.0,EUR,Forfait mobile,Grenier,https://via.placeholder.com/100x100.png/00dd77?text=business+iste,2023-08-10 00:00:00,2023-08-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
112,1,2,1,3,debit,336038d1-0de0-3b33-807d-8134a6d59ef1,40.0,EUR,Abonnement transport,Germain Voisin SARL,https://via.placeholder.com/100x100.png/00dd55?text=business+nam,2023-08-01 00:00:00,2023-08-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
113,1,2,1,4,debit,c671e47f-381f-3cef-9d38-670546883505,15.95,EUR,Sorties/Soirees,Moreau,https://via.placeholder.com/100x100.png/00ddee?text=business+enim,2023-08-25 00:00:00,2023-08-25 00:00,1,Admin,Étudiant,,a@a.aa,,,
114,5,4,1,1,debit,1f4a88c1-497d-3d83-9ae7-87413d6a4358,39.78,EUR,Courses alimentaires,Goncalves Benard S.A.S.,https://via.placeholder.com/100x100.png/008877?text=business+reprehenderit,2023-08-01 00:00:00,2023-08-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
115,5,4,1,1,debit,4fc684f9-2dd5-3791-ad16-17355f32f635,13.78,EUR,Dejeuner entre amis,Mendes S.A.S.,https://via.placeholder.com/100x100.png/00ee11?text=business+cum,2023-08-20 00:00:00,2023-08-20 00:00,1,Admin,Étudiant,,a@a.aa,,,
116,1,2,1,1,debit,9d706478-46b9-36bf-9235-738caa3a0a26,43.38,EUR,Courses alimentaires,Maurice,https://via.placeholder.com/100x100.png/000033?text=business+rerum,2023-08-27 00:00:00,2023-08-27 00:00,1,Admin,Étudiant,,a@a.aa,,,
117,1,2,1,1,debit,e5f2905b-7aea-3a33-80d0-3a6bbde88d4d,7.24,EUR,Restaurant U / Cafeteria,Goncalves SA,https://via.placeholder.com/100x100.png/002244?text=business+quis,2023-08-15 00:00:00,2023-08-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
118,1,2,1,4,debit,f3c043a9-e958-3855-a9a9-c858853e3626,21.435,EUR,Cinema/Concerts,Maillet,https://via.placeholder.com/100x100.png/006666?text=business+fugiat,2023-08-22 00:00:00,2023-08-22 00:00,1,Admin,Étudiant,,a@a.aa,,,
119,1,2,1,1,debit,4150b028-f304-3221-b5f3-8bde454b5ff3,6.36,EUR,Restaurant U / Cafeteria,Guillou,https://via.placeholder.com/100x100.png/00ddee?text=business+quia,2023-08-16 00:00:00,2023-08-16 00:00,1,Admin,Étudiant,,a@a.aa,,,
120,5,4,1,1,debit,1c128d78-6be8-34b6-a4ef-1c1676533f04,6.18,EUR,Restaurant U / Cafeteria,Parent,https://via.placeholder.com/100x100.png/009900?text=business+expedita,2023-08-19 00:00:00,2023-08-19 00:00,1,Admin,Étudiant,,a@a.aa,,,
121,4,3,1,6,credit,a25792bf-f188-3741-b1ca-176ba5554497,500.0,EUR,Bourse mensuelle,Martinez,https://via.placeholder.com/100x100.png/0055ff?text=business+et,2023-09-03 00:00:00,2023-09-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
122,1,2,1,6,credit,b28a799d-1f55-3165-a2a1-ab187f2dcfe6,60.0,EUR,Job étudiant - Tutoring,Diallo,https://via.placeholder.com/100x100.png/00ddaa?text=business+eum,2023-09-06 00:00:00,2023-09-06 00:00,1,Admin,Étudiant,,a@a.aa,,,
123,1,1,1,2,debit,100f8c67-257c-3ca9-afbf-cdc41d1b5209,420.0,EUR,Loyer colocation,Boutin,https://via.placeholder.com/100x100.png/002200?text=business+reiciendis,2023-09-01 00:00:00,2023-09-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
124,1,1,1,2,debit,b88e30d5-bd30-3091-995f-12d603f8e5f9,45.0,EUR,Charges/Eau/Gaz,Lacombe,https://via.placeholder.com/100x100.png/00ccee?text=business+magnam,2023-09-05 00:00:00,2023-09-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
125,1,1,1,2,debit,67d020ff-07ae-3131-acd9-e8878bc08e10,20.0,EUR,Internet WiFi,Renaud S.A.R.L.,https://via.placeholder.com/100x100.png/0000cc?text=business+laboriosam,2023-09-15 00:00:00,2023-09-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
126,4,3,1,13,debit,3f7f4b26-1d69-36f8-a9cf-48943af9b338,15.0,EUR,Forfait mobile,Bernier,https://via.placeholder.com/100x100.png/0066ff?text=business+quos,2023-09-10 00:00:00,2023-09-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
127,5,4,1,3,debit,fbacf427-13e7-304f-867b-7183c91b98ed,40.0,EUR,Abonnement transport,Marques,https://via.placeholder.com/100x100.png/00bbdd?text=business+commodi,2023-09-01 00:00:00,2023-09-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
128,5,4,1,1,debit,82a2fb77-89f2-3713-9a49-3a63b137761d,6.16,EUR,Restaurant U / Cafeteria,Thibault,https://via.placeholder.com/100x100.png/006666?text=business+commodi,2023-09-04 00:00:00,2023-09-04 00:00,1,Admin,Étudiant,,a@a.aa,,,
129,4,3,1,4,debit,9d37ae86-6127-39ba-bdca-a24e8f0b2fe6,52.9,EUR,Vetements/Chaussures,Blondel,https://via.placeholder.com/100x100.png/002233?text=business+dolorem,2023-09-24 00:00:00,2023-09-24 00:00,1,Admin,Étudiant,,a@a.aa,,,
130,1,1,1,12,debit,f0de0fd6-d142-3c6f-9308-1dc5669de509,63.58,EUR,Epargne/Urgence,Rocher,https://via.placeholder.com/100x100.png/0055bb?text=business+sed,2023-09-13 00:00:00,2023-09-13 00:00,1,Admin,Étudiant,,a@a.aa,,,
131,1,1,1,1,debit,eb28879d-14a4-3cbe-b8de-91376008577a,48.04,EUR,Courses alimentaires,Guilbert SARL,https://via.placeholder.com/100x100.png/00ee44?text=business+et,2023-09-23 00:00:00,2023-09-23 00:00,1,Admin,Étudiant,,a@a.aa,,,
132,5,4,1,4,debit,b082b748-76d5-310a-a9e1-719395f4c9c9,15.25,EUR,Sorties/Soirees,Marchand,https://via.placeholder.com/100x100.png/00bbcc?text=business+ab,2023-09-17 00:00:00,2023-09-17 00:00,1,Admin,Étudiant,,a@a.aa,,,
133,4,3,1,12,debit,876200d8-8fe0-3e2d-a9f7-7db7e3cfcd43,73.69,EUR,Epargne/Urgence,Alves Maurice S.A.R.L.,https://via.placeholder.com/100x100.png/009911?text=business+enim,2023-09-03 00:00:00,2023-09-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
134,5,4,1,4,debit,53131ce8-d4d7-39c6-8efa-eb05cac27ff5,13.83,EUR,Cinema/Concerts,Vidal et Fils,https://via.placeholder.com/100x100.png/000022?text=business+qui,2023-09-24 00:00:00,2023-09-24 00:00,1,Admin,Étudiant,,a@a.aa,,,
135,5,4,1,4,debit,658de24e-04a4-3573-8948-4882e8844e16,22.65,EUR,Sorties/Soirees,Mallet,https://via.placeholder.com/100x100.png/0055aa?text=business+dolor,2023-09-23 00:00:00,2023-09-23 00:00,1,Admin,Étudiant,,a@a.aa,,,
136,1,1,1,5,debit,ba984682-9b12-30d7-ab40-3e43be7fa143,20.0,EUR,Salle de sport,Didier,https://via.placeholder.com/100x100.png/0077aa?text=business+expedita,2023-09-14 00:00:00,2023-09-14 00:00,1,Admin,Étudiant,,a@a.aa,,,
137,1,2,1,6,credit,f5d97372-8f1b-3fe6-8483-9db3100d376b,500.0,EUR,Bourse mensuelle,Bouvet,https://via.placeholder.com/100x100.png/00dd00?text=business+voluptatem,2023-10-03 00:00:00,2023-10-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
138,5,4,1,14,credit,6ca30426-3cad-3364-ba02-bc18bf845385,320.0,EUR,APL (Aide Logement),Pruvost,https://via.placeholder.com/100x100.png/0022aa?text=business+commodi,2023-10-05 00:00:00,2023-10-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
139,1,1,1,6,credit,e8d4832b-9991-3188-8a85-619776e275ef,60.0,EUR,Job étudiant - Tutoring,Gomes S.A.R.L.,https://via.placeholder.com/100x100.png/0011cc?text=business+in,2023-10-26 00:00:00,2023-10-26 00:00,1,Admin,Étudiant,,a@a.aa,,,
140,1,1,1,2,debit,961624e3-6a57-320b-9d53-2f8d8709c4bb,420.0,EUR,Loyer colocation,Mahe S.A.,https://via.placeholder.com/100x100.png/0000bb?text=business+quia,2023-10-01 00:00:00,2023-10-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
141,1,2,1,2,debit,9b4d6d8a-7cd8-3a22-9ab8-443cfb3ef703,45.0,EUR,Charges/Eau/Gaz,Bailly Clerc S.A.S.,https://via.placeholder.com/100x100.png/0055cc?text=business+est,2023-10-05 00:00:00,2023-10-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
142,5,4,1,2,debit,a4ed8b7a-7435-366f-bb4a-4048bb3448de,20.0,EUR,Internet WiFi,Lambert,https://via.placeholder.com/100x100.png/006600?text=business+ducimus,2023-10-15 00:00:00,2023-10-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
143,4,3,1,13,debit,c56242bc-0970-3999-9453-6fae81fd0b24,15.0,EUR,Forfait mobile,Marty,https://via.placeholder.com/100x100.png/0022bb?text=business+sapiente,2023-10-10 00:00:00,2023-10-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
144,5,4,1,3,debit,96da7a83-043b-3f19-b284-84a8989a7120,40.0,EUR,Abonnement transport,Gilles,https://via.placeholder.com/100x100.png/00bbcc?text=business+dolorem,2023-10-01 00:00:00,2023-10-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
145,5,4,1,4,debit,24633977-36d1-3aa9-b99a-decc2c2456e2,42.29,EUR,Vetements/Chaussures,Besson Lelievre et Fils,https://via.placeholder.com/100x100.png/0066ff?text=business+eligendi,2023-10-15 00:00:00,2023-10-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
146,1,1,1,9,debit,a8824f19-0b6c-378a-954c-0c9ed7e63334,40.87,EUR,Livres/Manuels,Lecomte,https://via.placeholder.com/100x100.png/0066dd?text=business+labore,2023-10-10 00:00:00,2023-10-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
147,1,2,1,1,debit,6d0c4aae-de05-32c5-97a0-215db237efb7,13.61,EUR,Dejeuner entre amis,Weber SAS,https://via.placeholder.com/100x100.png/002211?text=business+quibusdam,2023-10-17 00:00:00,2023-10-17 00:00,1,Admin,Étudiant,,a@a.aa,,,
148,4,3,1,1,debit,36cfe1a2-e1df-36cd-b7be-fdf68703d1af,7.62,EUR,Restaurant U / Cafeteria,Michel,https://via.placeholder.com/100x100.png/006644?text=business+cupiditate,2023-10-03 00:00:00,2023-10-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
149,5,4,1,4,debit,25a66e7e-d22b-3034-b245-7be68b1d900e,20.96,EUR,Sorties/Soirees,Poulain,https://via.placeholder.com/100x100.png/0044bb?text=business+velit,2023-10-23 00:00:00,2023-10-23 00:00,1,Admin,Étudiant,,a@a.aa,,,
150,5,4,1,6,credit,913cc09b-93b4-3ad1-bcde-87dddc061ada,500.0,EUR,Bourse mensuelle,Barbier SA,https://via.placeholder.com/100x100.png/006688?text=business+officia,2023-11-03 00:00:00,2023-11-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
151,4,3,1,14,credit,8ca0aa0f-17c2-33b6-a4a2-ec3eb0b83ac8,320.0,EUR,APL (Aide Logement),Boyer,https://via.placeholder.com/100x100.png/00ee66?text=business+rerum,2023-11-05 00:00:00,2023-11-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
152,1,1,1,6,credit,9713f388-6a8f-3976-8f9f-9529dbb14fee,60.0,EUR,Job étudiant - Tutoring,Aubry,https://via.placeholder.com/100x100.png/00bbcc?text=business+sunt,2023-11-15 00:00:00,2023-11-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
153,1,2,1,2,debit,b22c416e-3d3a-3736-a309-eef42503ff7e,420.0,EUR,Loyer colocation,Olivier,https://via.placeholder.com/100x100.png/00cc77?text=business+sed,2023-11-01 00:00:00,2023-11-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
154,1,2,1,2,debit,da9732a1-b4f2-33ff-a000-22be857aa554,65.0,EUR,Charges/Eau/Gaz,Bigot SA,https://via.placeholder.com/100x100.png/0000ee?text=business+exercitationem,2023-11-05 00:00:00,2023-11-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
155,5,4,1,2,debit,8f3d83d0-37c3-3d45-98fc-74ecd9fc3325,20.0,EUR,Internet WiFi,Bernier Torres S.A.,https://via.placeholder.com/100x100.png/0022ee?text=business+quia,2023-11-15 00:00:00,2023-11-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
156,1,2,1,13,debit,dea1a135-e230-323d-bc65-d24be25641fc,15.0,EUR,Forfait mobile,Schneider Maurice S.A.S.,https://via.placeholder.com/100x100.png/0055dd?text=business+in,2023-11-10 00:00:00,2023-11-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
157,1,1,1,3,debit,963c04c8-231f-3bef-bc81-6aa00983dc26,40.0,EUR,Abonnement transport,Olivier,https://via.placeholder.com/100x100.png/0022ff?text=business+laudantium,2023-11-01 00:00:00,2023-11-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
158,1,2,1,4,debit,b3c17de3-b6d2-390c-b073-5d17e52c48c5,43.82,EUR,Vetements/Chaussures,Garcia,https://via.placeholder.com/100x100.png/002299?text=business+autem,2023-11-05 00:00:00,2023-11-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
159,4,3,1,9,debit,57dfb0e2-0785-3e76-baa5-ed7f2f7de5a8,45.06,EUR,Livres/Manuels,Boulanger,https://via.placeholder.com/100x100.png/005588?text=business+inventore,2023-11-19 00:00:00,2023-11-19 00:00,1,Admin,Étudiant,,a@a.aa,,,
160,1,2,1,1,debit,69197df2-73b7-364b-8192-7bfa74f5dc8f,14.6,EUR,Dejeuner entre amis,Chevallier Pineau SAS,https://via.placeholder.com/100x100.png/00ffbb?text=business+quia,2023-11-08 00:00:00,2023-11-08 00:00,1,Admin,Étudiant,,a@a.aa,,,
161,1,2,1,4,debit,74322ce6-089c-32b3-aeb1-a2416e849e4f,64.51,EUR,Vetements/Chaussures,Marchand,https://via.placeholder.com/100x100.png/002244?text=business+sint,2023-11-14 00:00:00,2023-11-14 00:00,1,Admin,Étudiant,,a@a.aa,,,
162,5,4,1,12,debit,650540b5-bd69-329b-8b37-112b900f1114,75.39,EUR,Epargne/Urgence,Ollivier,https://via.placeholder.com/100x100.png/0000bb?text=business+iusto,2023-11-22 00:00:00,2023-11-22 00:00,1,Admin,Étudiant,,a@a.aa,,,
163,5,4,1,4,debit,840067c8-90a2-3ecb-89bb-4e9340f69734,19.3,EUR,Sorties/Soirees,Parent Aubert SA,https://via.placeholder.com/100x100.png/0099cc?text=business+molestiae,2023-11-24 00:00:00,2023-11-24 00:00,1,Admin,Étudiant,,a@a.aa,,,
164,5,4,1,4,debit,b41e462d-3f01-367c-9b6c-64cc623c228f,67.51,EUR,Vetements/Chaussures,Duval,https://via.placeholder.com/100x100.png/00aa11?text=business+repellendus,2023-11-27 00:00:00,2023-11-27 00:00,1,Admin,Étudiant,,a@a.aa,,,
165,1,2,1,12,debit,ce5fd471-b4bf-3d9c-aa02-ffc67e9bcab5,60.68,EUR,Epargne/Urgence,Pasquier,https://via.placeholder.com/100x100.png/00bb00?text=business+sit,2023-11-05 00:00:00,2023-11-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
166,1,2,1,1,debit,da2adc3d-7a83-3cd9-b3ff-7821c7521218,45.81,EUR,Courses alimentaires,Loiseau Delannoy SAS,https://via.placeholder.com/100x100.png/005566?text=business+dolor,2023-11-20 00:00:00,2023-11-20 00:00,1,Admin,Étudiant,,a@a.aa,,,
167,4,3,1,4,debit,c5761271-d886-3b9d-ba88-863110e31e09,53.81,EUR,Vetements/Chaussures,Aubry SARL,https://via.placeholder.com/100x100.png/0066dd?text=business+ratione,2023-11-02 00:00:00,2023-11-02 00:00,1,Admin,Étudiant,,a@a.aa,,,
168,1,2,1,4,debit,e563269d-a9a2-3bd2-9f96-881ccb03b933,21.98,EUR,Sorties/Soirees,Faure SAS,https://via.placeholder.com/100x100.png/00aa66?text=business+dolor,2023-11-10 00:00:00,2023-11-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
169,5,4,1,6,credit,1e9b7d31-3355-3daa-a83e-13c71b9267cb,500.0,EUR,Bourse mensuelle,Petit,https://via.placeholder.com/100x100.png/00dd00?text=business+consectetur,2023-12-03 00:00:00,2023-12-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
170,1,1,1,14,credit,9d9bd4ac-aeac-3416-89d9-f4237e288246,320.0,EUR,APL (Aide Logement),Foucher SAS,https://via.placeholder.com/100x100.png/002244?text=business+voluptatibus,2023-12-05 00:00:00,2023-12-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
171,1,2,1,6,credit,8465e1ab-3844-34a4-af82-de8f50f12019,60.0,EUR,Job étudiant - Tutoring,Weiss,https://via.placeholder.com/100x100.png/003311?text=business+optio,2023-12-05 00:00:00,2023-12-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
172,1,1,1,2,debit,6e883f71-c3ad-3bfa-8c14-86404aada912,420.0,EUR,Loyer colocation,Dias,https://via.placeholder.com/100x100.png/003333?text=business+eveniet,2023-12-01 00:00:00,2023-12-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
173,1,2,1,2,debit,f12ffceb-a25c-37d2-8456-7600109e687d,65.0,EUR,Charges/Eau/Gaz,Baron,https://via.placeholder.com/100x100.png/000066?text=business+quisquam,2023-12-05 00:00:00,2023-12-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
174,1,1,1,2,debit,2506d6a1-c3b7-3d41-9dff-3a88a7f8d517,20.0,EUR,Internet WiFi,Colin Breton S.A.,https://via.placeholder.com/100x100.png/008855?text=business+optio,2023-12-15 00:00:00,2023-12-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
175,1,2,1,13,debit,7dfe387d-eaf1-3a6b-a832-3b9d8bb88b7d,15.0,EUR,Forfait mobile,Marie,https://via.placeholder.com/100x100.png/0099ee?text=business+accusamus,2023-12-10 00:00:00,2023-12-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
176,1,2,1,3,debit,17c6caef-1e01-3301-ad07-693b816632e1,40.0,EUR,Abonnement transport,Lemoine,https://via.placeholder.com/100x100.png/006644?text=business+sit,2023-12-01 00:00:00,2023-12-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
177,1,1,1,12,debit,737714ae-8f45-362c-ad44-4eb7a32e11f1,85.9,EUR,Epargne/Urgence,Guichard,https://via.placeholder.com/100x100.png/005588?text=business+doloribus,2023-12-07 00:00:00,2023-12-07 00:00,1,Admin,Étudiant,,a@a.aa,,,
178,4,3,1,5,debit,cd68b22f-3b71-379e-b29d-a9e109a7abe2,20.0,EUR,Salle de sport,Bourdon,https://via.placeholder.com/100x100.png/009911?text=business+rerum,2023-12-01 00:00:00,2023-12-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
179,1,2,1,1,debit,32180dc8-4a10-334e-94d8-f07563674872,6.86,EUR,Restaurant U / Cafeteria,Coulon,https://via.placeholder.com/100x100.png/005500?text=business+veniam,2023-12-12 00:00:00,2023-12-12 00:00,1,Admin,Étudiant,,a@a.aa,,,
180,4,3,1,1,debit,ec18f7ca-9009-39c0-b99f-55dc7df7a200,6.73,EUR,Restaurant U / Cafeteria,Delahaye,https://via.placeholder.com/100x100.png/003322?text=business+voluptatum,2023-12-08 00:00:00,2023-12-08 00:00,1,Admin,Étudiant,,a@a.aa,,,
181,1,2,1,4,debit,fd3f9286-c908-3199-a4c8-cd00773bceb2,62.17,EUR,Vetements/Chaussures,David,https://via.placeholder.com/100x100.png/0033ff?text=business+magnam,2023-12-06 00:00:00,2023-12-06 00:00,1,Admin,Étudiant,,a@a.aa,,,
182,1,1,1,1,debit,b71e871d-7231-3976-b788-654aa866b06b,35.63,EUR,Courses alimentaires,Guillot SAS,https://via.placeholder.com/100x100.png/006666?text=business+corrupti,2023-12-28 00:00:00,2023-12-28 00:00,1,Admin,Étudiant,,a@a.aa,,,
183,1,2,1,4,debit,195eb106-dc97-3ecd-b518-ec80cbb7737f,24.26,EUR,Sorties/Soirees,Giraud S.A.,https://via.placeholder.com/100x100.png/00ee11?text=business+explicabo,2023-12-05 00:00:00,2023-12-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
184,1,2,1,6,credit,61c347cd-e2ee-313c-8bc2-452afb824a8b,500.0,EUR,Bourse mensuelle,Marie Pascal SARL,https://via.placeholder.com/100x100.png/00ff00?text=business+quibusdam,2024-01-03 00:00:00,2024-01-03 00:00,1,Admin,Étudiant,,a@a.aa,,,
185,5,4,1,14,credit,63a87f2a-5c72-30bc-8673-b12c39fceeae,320.0,EUR,APL (Aide Logement),Rodriguez Le Roux et Fils,https://via.placeholder.com/100x100.png/004422?text=business+laborum,2024-01-05 00:00:00,2024-01-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
186,4,3,1,6,credit,67367ef0-12bc-30f3-8b59-2d90e8b5196c,60.0,EUR,Job étudiant - Tutoring,Labbe,https://via.placeholder.com/100x100.png/002211?text=business+hic,2024-01-27 00:00:00,2024-01-27 00:00,1,Admin,Étudiant,,a@a.aa,,,
187,5,4,1,2,debit,200b60e8-5e9c-3374-9449-d9c6e718576b,420.0,EUR,Loyer colocation,Joseph et Fils,https://via.placeholder.com/100x100.png/007788?text=business+voluptatem,2024-01-01 00:00:00,2024-01-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
188,5,4,1,2,debit,9e525f57-f205-3ae6-872b-f7d33676bd65,65.0,EUR,Charges/Eau/Gaz,Daniel,https://via.placeholder.com/100x100.png/002299?text=business+est,2024-01-05 00:00:00,2024-01-05 00:00,1,Admin,Étudiant,,a@a.aa,,,
189,4,3,1,2,debit,4c22c86b-3fe5-34d4-ae5d-3a50aca4dc21,20.0,EUR,Internet WiFi,Lebon Pires S.A.S.,https://via.placeholder.com/100x100.png/0011cc?text=business+officiis,2024-01-15 00:00:00,2024-01-15 00:00,1,Admin,Étudiant,,a@a.aa,,,
190,1,2,1,13,debit,aaee56ee-8a80-3f65-83cf-0ab21f17a830,15.0,EUR,Forfait mobile,Julien,https://via.placeholder.com/100x100.png/003388?text=business+necessitatibus,2024-01-10 00:00:00,2024-01-10 00:00,1,Admin,Étudiant,,a@a.aa,,,
191,1,1,1,3,debit,ac2e8c3c-5745-3b17-8bb6-aed972e90684,40.0,EUR,Abonnement transport,Bodin,https://via.placeholder.com/100x100.png/001133?text=business+quos,2024-01-01 00:00:00,2024-01-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
192,4,3,1,1,debit,14a9780f-2da2-3d5f-99aa-2e23b0f46ed5,5.7,EUR,Restaurant U / Cafeteria,Vincent,https://via.placeholder.com/100x100.png/009966?text=business+ut,2024-01-01 00:00:00,2024-01-01 00:00,1,Admin,Étudiant,,a@a.aa,,,
193,5,4,1,4,debit,d6086924-79c1-37a8-9659-d2660b1505ce,51.72,EUR,Vetements/Chaussures,Schneider,https://via.placeholder.com/100x100.png/008844?text=business+possimus,2024-01-28 00:00:00,2024-01-28 00:00,1,Admin,Étudiant,,a@a.aa,,,
194,4,3,1,1,debit,067a2852-fcc7-3bfd-b9ad-3800a219818d,12.15,EUR,Dejeuner entre amis,Humbert Louis et Fils,https://via.placeholder.com/100x100.png/007777?text=business+ratione,2024-01-28 00:00:00,2024-01-28 00:00,1,Admin,Étudiant,,a@a.aa,,,
